,city,lat,lng
8418,Ranson,39.325,-77.8667
8419,New Martinsville,39.6636,-80.8569
8420,Weirton,40.406,-80.5671
8421,Princeton,37.3688,-81.0961
8422,Bluefield,37.2602,-81.217
8423,Oak Hill,37.9889,-81.1467
8424,Elkins,38.9237,-79.854
8425,Moundsville,39.9221,-80.7422
8426,Charles Town,39.2746,-77.8632
8427,Nitro,38.4119,-81.8194
8428,Shepherdstown,39.4318,-77.8048
8429,Vienna,39.3236,-81.5381
8430,Honolulu,21.3293,-157.846
8431,Tequesta,26.9619,-80.1012
8432,North Palm Beach,26.8217,-80.0574
8433,Keystone Heights,29.781,-82.0339
8434,Miami Springs,25.8195,-80.2896
8435,Bradenton,27.49,-82.5746
8436,Lakeland,28.0556,-81.9542
8437,Winter Springs,28.689,-81.2708
8438,Mascotte,28.611,-81.9107
8439,Miami Lakes,25.9125,-80.3214
8440,Estero,26.4275,-81.7952
8441,Ocala,29.1803,-82.1487
8442,Ormond Beach,29.2951,-81.0999
8443,Dade City,28.3564,-82.1942
8444,Lake Placid,27.2967,-81.3719
8445,Brooksville,28.5404,-82.3901
8446,Daytona Beach,29.1959,-81.0935
8447,Pinellas Park,27.8586,-82.7075
8448,Wildwood,28.8004,-82.0051
8449,Edgewater,28.9619,-80.9414
8450,Key Biscayne,25.6908,-80.1653
8451,Winter Haven,28.0126,-81.7021
8452,Pembroke Pines,26.0127,-80.3384
8453,Lighthouse Point,26.2785,-80.089
8454,Seminole,27.8429,-82.7835
8455,New Port Richey,28.2468,-82.7169
8456,Lake City,30.1892,-82.647
8457,Port Saint Lucie,27.2795,-80.3882
8458,Quincy,30.5659,-84.5856
8459,Venice,27.1165,-82.4135
8460,Clearwater,27.9787,-82.7623
8461,Lady Lake,28.924,-81.93
8462,Panama City,30.1985,-85.6153
8463,South Bay,26.6783,-80.7268
8464,Sarasota,27.3391,-82.5439
8465,South Miami,25.7078,-80.2952
8466,Frostproof,27.7492,-81.5251
8467,Wauchula,27.547,-81.8102
8468,Oviedo,28.6576,-81.1869
8469,Orlando,28.4801,-81.3448
8470,Sebring,27.4771,-81.453
8471,Oldsmar,28.0506,-82.6696
8472,Saint Cloud,28.2297,-81.2853
8473,Aventura,25.9566,-80.1371
8474,Cooper City,26.0465,-80.2866
8475,Starke,29.9474,-82.1131
8476,Valparaiso,30.4926,-86.5079
8477,Wilton Manors,26.1593,-80.1395
8478,Bonita Springs,26.3557,-81.7859
8479,Ocoee,28.5785,-81.5336
8480,Niceville,30.5301,-86.4826
8481,Palmetto Bay,25.622,-80.3222
8482,Winter Garden,28.543,-81.5944
8483,Port Orange,29.1084,-81.0136
8484,Saint Pete Beach,27.7215,-82.7383
8485,Tarpon Springs,28.1492,-82.7622
8486,Callaway,30.1352,-85.56
8487,West Miami,25.7578,-80.2969
8488,Tallahassee,30.4549,-84.2527
8489,Panama City Beach,30.237,-85.8776
8490,Marathon,24.7262,-81.0377
8491,Orange City,28.9345,-81.2886
8492,Sanford,28.7892,-81.276
8493,Lake Mary,28.7591,-81.336
8494,Royal Palm Beach,26.7046,-80.2246
8495,Leesburg,28.7674,-81.8983
8496,Lauderdale-by-the-Sea,26.1989,-80.0972
8497,Miami,25.784,-80.2102
8498,West Park,25.984,-80.1922
8499,Palmetto,27.525,-82.5749
8500,North Port,27.0577,-82.1976
8501,West Palm Beach,26.7468,-80.1315
8502,Eustis,28.8568,-81.6783
8503,Palm Coast,29.5403,-81.2468
8504,Boynton Beach,26.5282,-80.0812
8505,Fort Walton Beach,30.4244,-86.6192
8506,Miramar,25.9773,-80.3357
8507,Avon Park,27.5934,-81.5086
8508,Palm Bay,27.9861,-80.6628
8509,Safety Harbor,28.008,-82.6965
8510,Miami Beach,25.8171,-80.1396
8511,Lake Wales,27.9192,-81.5969
8512,Atlantic Beach,30.3372,-81.4128
8513,Delray Beach,26.455,-80.0905
8514,Oakland Park,26.1779,-80.1527
8515,Sunrise,26.1547,-80.2998
8516,Sunny Isles Beach,25.9385,-80.1245
8517,DeLand,29.0225,-81.2872
8518,Hollywood,26.0293,-80.1679
8519,Fort Myers Beach,26.4325,-81.9169
8520,Lake Park,26.7998,-80.0689
8521,Lantana,26.5834,-80.0558
8522,Vero Beach,27.6463,-80.3929
8523,Pembroke Park,25.9852,-80.1779
8524,DeBary,28.8815,-81.324
8525,Miami Gardens,25.9433,-80.2425
8526,Saint Petersburg,27.7931,-82.6652
8527,West Melbourne,28.0698,-80.6737
8528,Fort Myers,26.6197,-81.8306
8529,Naples,26.1504,-81.7936
8530,Newberry,29.6347,-82.6046
8531,Minneola,28.607,-81.7321
8532,Hallandale Beach,25.9854,-80.1423
8533,Sanibel,26.4535,-82.1024
8534,Fernandina Beach,30.6589,-81.4499
8535,Groveland,28.602,-81.8205
8536,Coral Gables,25.7037,-80.2715
8537,Lauderhill,26.1605,-80.2241
8538,Clewiston,26.7532,-80.9399
8539,Doral,25.815,-80.3565
8540,Tavares,28.7927,-81.7365
8541,Treasure Island,27.7731,-82.766
8542,Fruitland Park,28.8599,-81.9192
8543,Altamonte Springs,28.6616,-81.395
8544,Marianna,30.7907,-85.23
8545,Largo,27.9088,-82.7714
8546,Holly Hill,29.2442,-81.0461
8547,Tamarac,26.2057,-80.2547
8548,Kenneth City,27.8156,-82.7162
8549,Okeechobee,27.2412,-80.8298
8550,De Funiak Springs,30.7121,-86.1207
8551,Jupiter,26.9195,-80.1123
8552,Gulfport,27.7463,-82.7099
8553,Lynn Haven,30.2362,-85.6389
8554,Key West,24.5636,-81.7768
8555,Pinecrest,25.665,-80.3042
8556,Pompano Beach,26.2428,-80.1312
8557,Palm Beach,26.6928,-80.0405
8558,Rockledge,28.3199,-80.7318
8559,Destin,30.395,-86.4701
8560,Riviera Beach,26.7814,-80.0741
8561,Palm Springs,26.6372,-80.0961
8562,Inverness,28.8397,-82.3437
8563,Cape Coral,26.644,-81.9961
8564,Sebastian,27.7882,-80.4813
8565,Zephyrhills,28.2404,-82.1796
8566,Pensacola,30.4427,-87.1886
8567,Clermont,28.5403,-81.7296
8568,Temple Terrace,28.044,-82.378
8569,Belle Glade,26.6865,-80.6674
8570,Wellington,26.6464,-80.2708
8571,Maitland,28.6293,-81.3716
8572,Gulf Breeze,30.3685,-87.1769
8573,Stuart,27.1962,-80.2438
8574,Deltona,28.9051,-81.2134
8575,Tampa,27.9937,-82.4454
8576,Saint Augustine,29.8979,-81.31
8577,Mount Dora,28.8143,-81.6344
8578,Lauderdale Lakes,26.1683,-80.2017
8579,Plantation,26.126,-80.2617
8580,Cutler Bay,25.5765,-80.3357
8581,Florida City,25.4418,-80.4685
8582,Belle Isle,28.4724,-81.3491
8583,North Lauderdale,26.2113,-80.2209
8584,Apopka,28.7006,-81.5303
8585,Fort Pierce,27.4263,-80.3421
8586,Satellite Beach,28.1782,-80.602
8587,Coconut Creek,26.2803,-80.1842
8588,Deerfield Beach,26.305,-80.1278
8589,Palm Beach Gardens,26.8489,-80.1654
8590,Indian Harbour Beach,28.1528,-80.5974
8591,Jacksonville Beach,30.2782,-81.4045
8592,Parkland,26.319,-80.2489
8593,Titusville,28.5725,-80.8193
8594,Auburndale,28.0966,-81.8007
8595,Live Oak,30.2956,-82.9846
8596,Opa-locka,25.8997,-80.2551
8597,North Miami Beach,25.9302,-80.166
8598,Plant City,28.0145,-82.1202
8599,Dunedin,28.0328,-82.7865
8600,Miami Shores,25.867,-80.178
8601,Fort Meade,27.7641,-81.8054
8602,Fellsmere,27.7243,-80.5978
8603,Lake Alfred,28.1041,-81.7264
8604,Milton,30.6286,-87.0522
8605,Perry,30.1092,-83.582
8606,Gainesville,29.6814,-82.3454
8607,Longboat Key,27.3926,-82.6341
8608,LaBelle,26.7212,-81.4526
8609,Hialeah,25.8696,-80.3045
8610,Pahokee,26.8205,-80.6613
8611,Casselberry,28.6621,-81.3217
8612,Neptune Beach,30.3165,-81.4118
8613,South Pasadena,27.7524,-82.7395
8614,Arcadia,27.2213,-81.8586
8615,Surfside,25.8787,-80.1251
8616,Davie,26.0789,-80.287
8617,Bartow,27.8862,-81.8212
8618,Margate,26.2465,-80.2119
8619,Cape Canaveral,28.3934,-80.605
8620,Cocoa Beach,28.3328,-80.6274
8621,Cocoa,28.3821,-80.7675
8622,New Smyrna Beach,29.0246,-80.9637
8623,Dania Beach,26.0594,-80.1641
8624,Fort Lauderdale,26.1412,-80.1464
8625,Green Cove Springs,29.9903,-81.6808
8626,Lake Worth,26.6195,-80.0592
8627,Saint Augustine Beach,29.8413,-81.2713
8628,Kissimmee,28.3042,-81.4164
8629,Homestead,25.4664,-80.4472
8630,Boca Raton,26.3749,-80.1078
8631,Orange Park,30.1706,-81.704
8632,Haines City,28.1098,-81.6158
8633,Winter Park,28.5986,-81.3436
8634,Punta Gorda,26.8933,-82.0524
8635,Hialeah Gardens,25.888,-80.3573
8636,North Miami,25.9008,-80.1686
8637,Sweetwater,25.7785,-80.3762
8638,North Bay Village,25.8487,-80.1535
8639,Springfield,30.1689,-85.6092
8640,South Daytona,29.1656,-81.0056
8641,Weston,26.1003,-80.4052
8642,Coral Springs,26.2702,-80.2593
8643,Southwest Ranches,26.0476,-80.3762
8644,Jacksonville,30.3322,-81.6749
8645,Crestview,30.748,-86.5784
8646,Melbourne,28.1152,-80.653
8647,Longwood,28.7016,-81.3489
8648,Macclenny,30.2818,-82.1246
8649,Bay Harbor Islands,25.8878,-80.1335
8650,Palatka,29.6488,-81.6618
8651,Worland,44.0026,-107.9543
8652,Powell,44.7962,-108.7682
8653,Green River,41.5124,-109.4708
8654,Torrington,42.0658,-104.1621
8655,Jackson,43.4723,-110.774
8656,Laramie,41.3095,-105.6097
8657,Cheyenne,41.1418,-104.7943
8658,Casper,42.843,-106.3205
8659,Rock Springs,41.595,-109.2237
8660,Lander,42.8313,-108.7599
8661,Rawlins,41.7849,-107.2265
8662,Douglas,42.7547,-105.3834
8663,Cody,44.5212,-109.055
8664,Gillette,44.2793,-105.5013
8665,Evanston,41.2602,-110.9646
8666,Sheridan,44.7949,-106.9611
8667,Riverton,43.0416,-108.4125
8668,Keene,42.9496,-72.2997
8669,Concord,43.2307,-71.5595
8670,Manchester,42.9844,-71.4445
8671,Rochester,43.2991,-70.9791
8672,Claremont,43.379,-72.3368
8673,Berlin,44.4871,-71.2601
8674,Portsmouth,43.058,-70.7826
8675,Somersworth,43.2534,-70.8856
8676,Dover,43.1887,-70.8845
8677,Laconia,43.5727,-71.4777
8678,Franklin,43.45,-71.6689
8679,Lebanon,43.6353,-72.2531
8680,Nashua,42.7492,-71.491
8681,Somers Point,39.3167,-74.6069
8682,Bayonne,40.6659,-74.1141
8683,Ridgefield Park,40.8544,-74.0199
8684,Closter,40.9733,-73.9606
8685,Belmar,40.18,-74.0257
8686,Somerdale,39.8454,-75.0217
8687,Bloomingdale,41.03,-74.3319
8688,Burlington,40.0783,-74.8523
8689,Ocean City,39.2687,-74.602
8690,Metuchen,40.5422,-74.3628
8691,Hammonton,39.6571,-74.7679
8692,Paramus,40.9455,-74.0712
8693,Hoboken,40.7452,-74.0279
8694,Woodcliff Lake,41.0256,-74.0605
8695,Eatontown,40.2913,-74.0558
8696,New Providence,40.6996,-74.4037
8697,North Caldwell,40.8629,-74.2576
8698,South River,40.4454,-74.3783
8699,Hopatcong,40.9541,-74.6592
8700,Franklin Lakes,41.0085,-74.2082
8701,Manville,40.5422,-74.5892
8702,Tinton Falls,40.2708,-74.0949
8703,Madison,40.7585,-74.417
8704,Glen Rock,40.96,-74.1248
8705,Emerson,40.9749,-74.0239
8706,Guttenberg,40.7927,-74.0047
8707,Rockaway,40.8969,-74.5155
8708,Totowa,40.9039,-74.2216
8709,Gloucester City,39.8923,-75.1173
8710,Wanaque,41.044,-74.2901
8711,Montvale,41.053,-74.0497
8712,East Rutherford,40.8179,-74.0853
8713,Plainfield,40.6153,-74.4159
8714,Spotswood,40.3952,-74.3915
8715,Paterson,40.9147,-74.1624
8716,Fair Haven,40.3618,-74.0392
8717,Clayton,39.6629,-75.0782
8718,West New York,40.7856,-74.0093
8719,Ringwood,41.1063,-74.2754
8720,Keyport,40.4327,-74.2013
8721,River Edge,40.9269,-74.0387
8722,Kenilworth,40.6782,-74.289
8723,Red Bank,40.348,-74.0674
8724,Perth Amboy,40.5204,-74.2724
8725,Milltown,40.4503,-74.435
8726,Ridgewood,40.9822,-74.1126
8727,Leonia,40.8638,-73.9898
8728,Wildwood,38.9886,-74.8199
8729,Kearny,40.7526,-74.1202
8730,Hackensack,40.8889,-74.0461
8731,Manasquan,40.1185,-74.0449
8732,Phillipsburg,40.6895,-75.1821
8733,Oceanport,40.316,-74.0205
8734,Bergenfield,40.9233,-73.9982
8735,Fanwood,40.6417,-74.3857
8736,Little Silver,40.3358,-74.0346
8737,Elizabeth,40.6655,-74.1918
8738,Hawthorne,40.9579,-74.1582
8739,Ridgefield,40.8312,-74.0146
8740,New Milford,40.9339,-74.0195
8741,Chatham,40.7405,-74.3838
8742,Highland Park,40.5006,-74.4284
8743,Matawan,40.4126,-74.2365
8744,Upper Saddle River,41.0633,-74.0987
8745,Pompton Lakes,41.0028,-74.2857
8746,Mount Arlington,40.9188,-74.6391
8747,Westfield,40.6517,-74.3434
8748,Fort Lee,40.8507,-73.9711
8749,North Arlington,40.7872,-74.1269
8750,Prospect Park,40.9381,-74.1738
8751,Pleasantville,39.3897,-74.5168
8752,Glen Ridge,40.804,-74.2043
8753,Wharton,40.8999,-74.5808
8754,Union Beach,40.4455,-74.17
8755,Audubon,39.8906,-75.0723
8756,Haddon Heights,39.8791,-75.0646
8757,Oradell,40.9562,-74.0314
8758,Bellmawr,39.8665,-75.0942
8759,Brigantine,39.4127,-74.3802
8760,Dumont,40.945,-73.9925
8761,Vineland,39.4652,-74.9981
8762,Boonton,40.9047,-74.4048
8763,Summit,40.7154,-74.3648
8764,Carteret,40.5849,-74.2285
8765,Margate City,39.3307,-74.5071
8766,Tenafly,40.9174,-73.9529
8767,Runnemede,39.8521,-75.074
8768,Pitman,39.7332,-75.1307
8769,Linwood,39.3435,-74.5707
8770,Allendale,41.0332,-74.1332
8771,South Amboy,40.4851,-74.2831
8772,Waldwick,41.0132,-74.1262
8773,Jersey City,40.7161,-74.0683
8774,South Plainfield,40.5746,-74.4151
8775,Hackettstown,40.854,-74.8257
8776,Absecon,39.4221,-74.4941
8777,Raritan,40.573,-74.6432
8778,Trenton,40.2237,-74.764
8779,Union City,40.7675,-74.0323
8780,Garfield,40.8791,-74.1083
8781,Old Tappan,41.0164,-73.9856
8782,Morristown,40.7966,-74.4772
8783,West Long Branch,40.2883,-74.0186
8784,Millville,39.3903,-75.0561
8785,Northfield,39.3723,-74.5556
8786,Lincoln Park,40.9239,-74.3035
8787,Newark,40.7242,-74.1724
8788,Bernardsville,40.7268,-74.5919
8789,Ventnor City,39.3457,-74.486
8790,Washington,40.7586,-74.9826
8791,Camden,39.9361,-75.1072
8792,Butler,40.9991,-74.3472
8793,Paulsboro,39.8401,-75.2398
8794,Linden,40.6251,-74.238
8795,Berlin,39.7914,-74.9373
8796,Florham Park,40.7772,-74.3953
8797,Long Branch,40.2965,-73.9915
8798,Lodi,40.8784,-74.0815
8799,Hasbrouck Heights,40.862,-74.0742
8800,Bridgeton,39.4284,-75.2284
8801,Dunellen,40.5902,-74.4656
8802,Hightstown,40.2685,-74.525
8803,Rahway,40.6078,-74.2808
8804,Woodbury,39.8378,-75.1523
8805,Princeton,40.3563,-74.6694
8806,Roselle Park,40.6653,-74.2667
8807,New Brunswick,40.487,-74.445
8808,Wood-Ridge,40.8509,-74.0878
8809,Bound Brook,40.5676,-74.5385
8810,Mountainside,40.681,-74.3605
8811,Cliffside Park,40.8221,-73.9878
8812,Salem,39.568,-75.4723
8813,Harrison,40.7431,-74.1532
8814,Edgewater,40.8234,-73.974
8815,Somerville,40.5696,-74.6092
8816,Palmyra,40.0025,-75.0359
8817,Middlesex,40.5744,-74.5011
8818,North Haledon,40.9627,-74.1845
8819,Midland Park,40.9952,-74.141
8820,Fairview,40.8182,-74.0023
8821,Stratford,39.8289,-75.0154
8822,Sayreville,40.4655,-74.3237
8823,Carlstadt,40.825,-74.0614
8824,Bogota,40.8753,-74.0293
8825,Pine Hill,39.7879,-74.9858
8826,Palisades Park,40.847,-73.9965
8827,North Plainfield,40.621,-74.4385
8828,Cresskill,40.9405,-73.9597
8829,Keansburg,40.4469,-74.1323
8830,Fair Lawn,40.9358,-74.1177
8831,Rumson,40.3626,-74.0046
8832,East Orange,40.7651,-74.2118
8833,Watchung,40.6433,-74.4391
8834,Westwood,40.9878,-74.0307
8835,Newton,41.0535,-74.7527
8836,Caldwell,40.839,-74.2777
8837,Barrington,39.8689,-75.0514
8838,Beachwood,39.9282,-74.2022
8839,Freehold,40.2595,-74.2753
8840,Roseland,40.8207,-74.3085
8841,Passaic,40.8574,-74.1281
8842,Rutherford,40.8203,-74.1058
8843,Hillsdale,41.0074,-74.0441
8844,Point Pleasant,40.0772,-74.0702
8845,Little Ferry,40.8463,-74.0386
8846,Atlantic City,39.3795,-74.4524
8847,Asbury Park,40.2226,-74.0118
8848,Glassboro,39.7014,-75.1119
8849,Roselle,40.6527,-74.2599
8850,Haledon,40.9363,-74.1886
8851,Elmwood Park,40.9048,-74.1201
8852,Ramsey,41.0595,-74.1457
8853,Jamesburg,40.3494,-74.4403
8854,Englewood,40.8917,-73.9735
8855,Norwood,40.9932,-73.9509
8856,Lindenwold,39.8171,-74.9894
8857,Englewood Cliffs,40.8821,-73.9466
8858,Franklin,41.1101,-74.5886
8859,Collingswood,39.916,-75.0759
8860,Maywood,40.9024,-74.0632
8861,Haddonfield,39.8953,-75.0344
8862,Kinnelon,40.9847,-74.3863
8863,Wallington,40.8535,-74.1067
8864,Park Ridge,41.0353,-74.0422
8865,Morris Plains,40.8357,-74.4785
8866,Dover,40.8859,-74.5597
8867,Clifton,40.8631,-74.1575
8868,Oakland,41.0313,-74.2411
8869,Secaucus,40.7809,-74.0662
8870,Sunland Park,31.8187,-106.5932
8871,Raton,36.8849,-104.4396
8872,Las Vegas,35.6011,-105.2206
8873,Carlsbad,32.4064,-104.2385
8874,Clovis,34.4375,-103.1924
8875,Aztec,36.8189,-107.9823
8876,Grants,35.1538,-107.8347
8877,Los Ranchos de Albuquerque,35.1629,-106.6483
8878,Anthony,32.0131,-106.5985
8879,Farmington,36.7559,-108.1827
8880,Rio Rancho,35.2873,-106.6979
8881,Bernalillo,35.3126,-106.5537
8882,Portales,34.1765,-103.3543
8883,Corrales,35.2367,-106.6197
8884,Gallup,35.5178,-108.7473
8885,Los Lunas,34.8092,-106.7663
8886,Deming,32.2632,-107.7514
8887,Truth or Consequences,33.1851,-107.2587
8888,Alamogordo,32.8834,-105.9627
8889,Santa Fe,35.6619,-105.9818
8890,Belen,34.6804,-106.7875
8891,Hobbs,32.7281,-103.1597
8892,Socorro,34.0544,-106.9064
8893,Bloomfield,36.7265,-107.9792
8894,Ruidoso,33.364,-105.6443
8895,Albuquerque,35.1055,-106.6476
8896,Las Cruces,32.3265,-106.7893
8897,Lovington,32.9457,-103.3504
8898,Taos,36.3868,-105.5802
8899,Artesia,32.8479,-104.4277
8900,Silver City,32.7783,-108.2699
8901,Española,36.004,-106.0677
8902,Roswell,33.3729,-104.5294
8903,Burnet,30.7508,-98.2375
8904,Roma-Los Saenz,26.4153,-99.006
8905,Hondo,29.3532,-99.1621
8906,Frisco,33.1551,-96.8219
8907,Onalaska,30.8216,-95.1111
8908,Waco,31.5597,-97.1882
8909,Pampa,35.5479,-100.965
8910,Sherman,33.6266,-96.6195
8911,Cedar Hill,32.5809,-96.9592
8912,Pasadena,29.6583,-95.1498
8913,Woodway,31.4987,-97.2315
8914,Vernon,34.148,-99.3
8915,Crowley,32.578,-97.3584
8916,Denver City,32.968,-102.8319
8917,Bay City,28.9816,-95.9603
8918,Irving,32.8584,-96.9702
8919,Coppell,32.9639,-96.9907
8920,Lucas,33.095,-96.5792
8921,Marlin,31.3085,-96.8934
8922,El Campo,29.1983,-96.2738
8923,Arlington,32.6998,-97.1251
8924,Addison,32.9587,-96.8356
8925,Mexia,31.6809,-96.4833
8926,Pharr,26.1687,-98.1904
8927,Fort Worth,32.7813,-97.3466
8928,White Oak,32.5313,-94.8564
8929,Floresville,29.1403,-98.1627
8930,Granbury,32.448,-97.7681
8931,Nacogdoches,31.6131,-94.6527
8932,Aubrey,33.3029,-96.9843
8933,Gun Barrel City,32.3277,-96.1286
8934,Brenham,30.1576,-96.3957
8935,Rosenberg,29.5402,-95.8158
8936,Vidor,30.1291,-93.9967
8937,New Braunfels,29.6995,-98.1152
8938,Alamo Heights,29.4828,-98.4681
8939,Angleton,29.1689,-95.4288
8940,Lubbock,33.5665,-101.8867
8941,Mathis,28.0909,-97.817
8942,Galveston,29.2487,-94.891
8943,Levelland,33.5806,-102.3636
8944,Corpus Christi,27.7173,-97.3822
8945,Duncanville,32.646,-96.9127
8946,Anna,33.3475,-96.5512
8947,Galena Park,29.745,-95.2334
8948,Lewisville,33.0453,-96.9823
8949,DeSoto,32.5992,-96.8634
8950,Port Lavaca,28.6181,-96.6278
8951,Wichita Falls,33.9072,-98.5293
8952,Rockport,28.0351,-97.0663
8953,Sanger,33.3736,-97.1697
8954,Watauga,32.8718,-97.2515
8955,Willow Park,32.755,-97.6501
8956,Mineola,32.6461,-95.4774
8957,West University Place,29.7157,-95.4321
8958,Kenedy,28.8176,-97.8518
8959,Lake Jackson,29.052,-95.4518
8960,McAllen,26.2203,-98.2457
8961,Harker Heights,31.0578,-97.6443
8962,Elgin,30.3529,-97.3887
8963,Little Elm,33.1792,-96.9284
8964,Kaufman,32.5775,-96.3121
8965,Rhome,33.0645,-97.4779
8966,Cleveland,30.3399,-95.0992
8967,Athens,32.2053,-95.8348
8968,Georgetown,30.6669,-97.694
8969,Rio Grande City,26.3808,-98.8215
8970,Fairview,33.1401,-96.6123
8971,Canyon,34.9877,-101.9179
8972,San Angelo,31.4424,-100.4503
8973,Freeport,28.9428,-95.3622
8974,Belton,31.0564,-97.4789
8975,Portland,27.8858,-97.3201
8976,Sinton,28.0402,-97.5147
8977,Lumberton,30.2562,-94.2071
8978,Alice,27.7556,-98.0653
8979,Alamo,26.1795,-98.1183
8980,Texarkana,33.4487,-94.0814
8981,Decatur,33.2277,-97.5899
8982,San Marcos,29.8766,-97.9311
8983,Perryton,36.3931,-100.7974
8984,Haltom City,32.8176,-97.2707
8985,Cameron,30.8607,-96.9769
8986,Boerne,29.7856,-98.7297
8987,La Feria,26.1544,-97.8255
8988,Pleasanton,28.9636,-98.494
8989,Weatherford,32.7547,-97.7665
8990,Melissa,33.2896,-96.5554
8991,Hillsboro,32.0092,-97.1151
8992,Waxahachie,32.4035,-96.8428
8993,Mission,26.204,-98.3251
8994,Dumas,35.8613,-101.9642
8995,Keller,32.9337,-97.2256
8996,Atlanta,33.1136,-94.1672
8997,Rio Bravo,27.3648,-99.482
8998,Uvalde,29.2153,-99.7782
8999,Lampasas,31.0659,-98.1831
9000,Hereford,34.8232,-102.4001
9001,Fulshear,29.6931,-95.8792
9002,Orange,30.1146,-93.7637
9003,Bellmead,31.6025,-97.0896
9004,Sunnyvale,32.7974,-96.5576
9005,Friendswood,29.5109,-95.198
9006,Azle,32.8954,-97.5379
9007,Trophy Club,33.0038,-97.1897
9008,Taylor,30.5743,-97.4233
9009,Roma,26.4153,-99.006
9010,Carrollton,32.9885,-96.9001
9011,Lamesa,32.7333,-101.9542
9012,Yoakum,29.2933,-97.1469
9013,McKinney,33.1989,-96.6678
9014,Bowie,33.5566,-97.844
9015,Kirby,29.4611,-98.3859
9016,Crystal City,28.691,-99.8257
9017,Forney,32.7453,-96.4496
9018,Woodcreek,30.0265,-98.1113
9019,Kyle,30.0015,-97.8629
9020,Webster,29.5317,-95.1188
9021,Terrell Hills,29.4771,-98.4471
9022,Deer Park,29.6897,-95.1151
9023,Pecos,31.4046,-103.5057
9024,Snyder,32.7136,-100.9108
9025,Muleshoe,34.2292,-102.7284
9026,Devine,29.1457,-98.9049
9027,Laredo,27.5536,-99.489
9028,Euless,32.8507,-97.0798
9029,Commerce,33.242,-95.8999
9030,Southlake,32.9545,-97.1503
9031,Longview,32.5192,-94.7622
9032,Wharton,29.3138,-96.1044
9033,Post,33.1911,-101.3814
9034,Port Isabel,26.0538,-97.2505
9035,Hurst,32.8353,-97.1808
9036,Kingsville,27.5095,-97.861
9037,Royse City,32.9769,-96.3213
9038,Murphy,33.0186,-96.6105
9039,Ingleside,27.8709,-97.2072
9040,Pflugerville,30.4544,-97.6053
9041,West Tawakoni,32.8975,-96.0234
9042,Farmers Branch,32.9272,-96.8804
9043,Del Rio,29.3706,-100.8798
9044,Manvel,29.4775,-95.3634
9045,Allen,33.1087,-96.6735
9046,San Juan,26.1902,-98.1522
9047,Highland Village,33.0897,-97.0615
9048,Seminole,32.7215,-102.6504
9049,Hempstead,30.0975,-96.0795
9050,Tomball,30.097,-95.6185
9051,Bonham,33.588,-96.1901
9052,Sugar Land,29.5956,-95.6283
9053,Leon Valley,29.4954,-98.6141
9054,San Elizario,31.5793,-106.2632
9055,Port Arthur,29.8554,-93.9264
9056,Marshall,32.537,-94.3515
9057,Diboll,31.1881,-94.783
9058,Amarillo,35.1999,-101.8297
9059,Plano,33.0502,-96.7487
9060,Mesquite,32.7621,-96.5888
9061,Prosper,33.2394,-96.8088
9062,Hitchcock,29.2945,-95.025
9063,Plainview,34.1908,-101.7234
9064,Colorado City,32.3994,-100.8582
9065,Baytown,29.7607,-94.9628
9066,La Grange,29.9129,-96.8767
9067,North Richland Hills,32.8605,-97.218
9068,Eagle Pass,28.7118,-100.4832
9069,Giddings,30.1833,-96.9289
9070,Seabrook,29.5751,-95.0236
9071,Celina,33.3201,-96.7854
9072,Bridge City,30.0298,-93.8406
9073,Cibolo,29.5689,-98.2149
9074,Gladewater,32.5435,-94.9453
9075,Lindale,32.4933,-95.4069
9076,Balch Springs,32.7194,-96.615
9077,Lancaster,32.5922,-96.7737
9078,Gatesville,31.444,-97.7333
9079,Pearsall,28.8885,-99.0988
9080,Garland,32.91,-96.6305
9081,Gilmer,32.7317,-94.946
9082,Robstown,27.7886,-97.6685
9083,Stephenville,32.2148,-98.2205
9084,Wake Village,33.424,-94.1188
9085,La Porte,29.669,-95.0483
9086,Leander,30.5707,-97.8587
9087,Nederland,29.9707,-94.0015
9088,Rowlett,32.9165,-96.5494
9089,Kennedale,32.6434,-97.2173
9090,Mineral Wells,32.8169,-98.0776
9091,Joshua,32.4607,-97.3829
9092,Beaumont,30.0849,-94.1451
9093,Buda,30.0854,-97.844
9094,Crockett,31.3177,-95.4564
9095,Mount Pleasant,33.1613,-94.9717
9096,Krum,33.2651,-97.2261
9097,Richmond,29.5817,-95.7605
9098,El Paso,31.8478,-106.431
9099,Humble,29.992,-95.2656
9100,Prairie View,30.085,-95.9897
9101,Denton,33.2165,-97.1411
9102,Harlingen,26.1914,-97.6977
9103,Burkburnett,34.0748,-98.5671
9104,Huntsville,30.705,-95.5545
9105,Bulverde,29.7723,-98.4373
9106,Silsbee,30.3456,-94.1764
9107,Grapevine,32.9343,-97.0744
9108,Forest Hill,32.662,-97.2664
9109,Edinburg,26.3183,-98.1622
9110,Carrizo Springs,28.5266,-99.8589
9111,Hutchins,32.6421,-96.7093
9112,Highland Park,32.8311,-96.8012
9113,Littlefield,33.9191,-102.3349
9114,Hidalgo,26.108,-98.2481
9115,Helotes,29.5701,-98.6947
9116,Cuero,29.1006,-97.2865
9117,Selma,29.5866,-98.3134
9118,Rockwall,32.9169,-96.4379
9119,Midlothian,32.4716,-96.9879
9120,Odessa,31.8831,-102.3407
9121,Heath,32.8443,-96.4679
